timestamp,ear,blink_count,label
6.69,0.217270497431218,4,0
6.75,0.18742362763543252,4,0
6.83,0.20482373694852965,4,0
6.89,0.18912829670232456,4,0
6.96,0.24673302008029885,4,0
7.03,0.28154997909042745,4,0
7.09,0.2821343228641007,4,0
7.16,0.2918542813710213,4,0
7.23,0.25878122664733916,4,0
7.29,0.24395363926129932,4,0
7.36,0.2748488386929466,4,0
7.43,0.2631822083138759,4,0
7.5,0.28346017496045417,4,0
7.56,0.17949087502666536,4,0
7.63,0.2631819497880946,4,0
7.69,0.2610774735550292,4,0
7.76,0.2920851892051945,4,0
7.82,0.29548911040828724,4,0
7.89,0.20770865313933384,4,0
7.96,0.26507669075379475,4,0
8.02,0.26197100366547155,4,0
8.09,0.29568393614540023,4,0
8.15,0.2926146873491929,4,0
8.22,0.29290502055303114,4,0
8.29,0.2962360506353309,4,0
8.35,0.30833560889713585,4,0
8.42,0.30550264871274857,4,0
8.49,0.31572863448472843,4,0
8.55,0.30494137424974077,4,0
8.63,0.30904113465326355,4,0
8.69,0.31357271699454875,4,0
8.75,0.31532460156251096,4,0
8.82,0.311921509928609,4,0
8.89,0.3017425377727758,4,0
8.96,0.14347210529861276,4,0
9.02,0.1596841884270831,4,0
9.09,0.15442122431670396,4,0
9.15,0.246975116201936,4,0
9.22,0.2656569653620783,4,0
9.29,0.2622885546467358,4,0
9.36,0.27010603687030527,4,0
9.42,0.2814063035401072,4,0
9.49,0.2742371187423229,4,0
9.55,0.2775938582688911,4,0
9.62,0.2744458019570813,4,0
9.69,0.27450771351936976,4,0
9.75,0.29484643769076,4,0
9.82,0.28551768421228363,4,0
9.89,0.30016830141692635,4,0
9.95,0.3081827531887359,4,0
10.02,0.31574204769541603,4,0
10.09,0.2941418071385855,4,0
10.15,0.3217183422484593,4,0
10.22,0.3237228955591704,4,0
10.29,0.3186038212604644,4,0
10.36,0.322601844703567,4,0
10.42,0.31748421822621,4,0
10.48,0.14756606715094606,4,0
10.55,0.09549815792894908,4,0
10.62,0.09688679199057398,4,0
10.68,0.24345518726811105,4,0
10.75,0.26916512720412855,4,0
10.82,0.2859586578774108,4,0
10.89,0.26624199146467326,5,0
10.96,0.2894543119242857,5,0
11.02,0.292865624578579,5,0
11.09,0.2911003032611935,5,0
11.16,0.28511481564563046,5,0
11.23,0.2842331550741122,5,0
11.29,0.28231582588948206,5,0
11.35,0.2957122554870759,5,0
11.42,0.30179779687699304,5,0
11.49,0.31064943877815154,5,0
11.56,0.3130159733667165,5,0
11.62,0.2741775990537485,5,0
11.68,0.11334629785183911,5,0
11.75,0.2024096836947809,5,0
11.82,0.24602705882576703,5,0
11.89,0.2405889752987137,5,0
11.96,0.27014813350157496,5,0
12.02,0.26956257570962805,5,0
12.09,0.28434851930456306,5,0
12.15,0.27688567261664554,5,0
12.22,0.288307680345689,5,0
12.29,0.2764879359132063,5,0
12.35,0.2809072403046018,5,0
12.41,0.2806373998445011,5,0
12.49,0.2800577213032961,5,0
12.55,0.278627523589922,5,0
12.62,0.2858649752734701,5,0
12.69,0.2872706526845371,5,0
12.75,0.295871158510215,5,0
12.82,0.2942328261265678,5,0
12.89,0.29873503278946545,5,0
12.95,0.2991520191552667,5,0
13.02,0.29890210837087294,5,0
13.09,0.30154786461956595,5,0
13.16,0.2888292525123701,5,0
13.22,0.2676386826091317,5,0
13.29,0.2913780005494277,5,0
13.35,0.28432293000485603,5,0
13.41,0.27761150252771616,5,0
13.48,0.2857385493790665,5,0
13.55,0.2843824549017957,5,0
13.62,0.30017864230443503,5,0
13.68,0.2920934558812164,5,0
13.75,0.29587944134083066,5,0
13.82,0.29378854714756664,5,0
13.89,0.300233732625932,5,0
13.95,0.2979779741372157,5,0
14.02,0.3023935431048581,5,0
14.09,0.2981020660405489,5,0
14.15,0.2976636741411007,5,0
14.22,0.29060464136434483,5,0
14.29,0.29681408795904096,5,0
14.36,0.2905795357612341,5,0
14.42,0.2996447784783939,5,0
14.48,0.2888990363953962,5,0
14.55,0.28137430804980923,5,0
14.61,0.28638101993701603,5,0
14.68,0.2808571288938857,5,0
14.74,0.2839653162856396,5,0
14.82,0.28131528267634953,5,0
14.88,0.2863536697719874,5,0
14.95,0.28574434775411095,5,0
0.0,0.3430509009438339,0,1
0.07,0.36347766938403014,0,1
0.13,0.3552211402489136,0,1
0.2,0.36303298449538435,0,1
0.26,0.36896116097286313,0,1
0.34,0.358023459221385,0,1
0.4,0.35470137246279676,0,1
0.47,0.35169777195469576,0,1
0.54,0.3240648334380473,0,1
0.61,0.33235849987832355,0,1
0.68,0.3341386626612388,0,1
0.75,0.14750287745791218,0,1
0.82,0.10254387594251929,0,1
0.88,0.10877733289119637,0,1
0.95,0.2816491929888884,0,1
1.01,0.29485917673929374,0,1
1.08,0.31108504149569716,0,1
1.15,0.3050248946462246,0,1
1.22,0.30835435509797443,0,1
1.29,0.3109102306510282,0,1
1.35,0.3130648923931392,0,1
1.42,0.31984153775673724,0,1
1.49,0.3162045266153686,0,1
1.55,0.3229222473991017,0,1
1.61,0.3210237767571067,0,1
1.67,0.18523152754071745,0,1
1.74,0.1497482480533814,0,1
1.82,0.2516251737635865,0,1
1.89,0.24423187560622073,0,1
1.95,0.2956949888534157,0,1
2.02,0.3014895800736034,0,1
2.08,0.3054776672241255,0,1
2.15,0.287390454172316,0,1
2.22,0.30567345791542344,0,1
2.28,0.294079710056878,0,1
2.35,0.3081696605307519,0,1
2.42,0.2961576312642896,0,1
2.49,0.2951991411558653,0,1
2.55,0.2976421172786788,0,1
2.61,0.2368253758740923,0,1
2.68,0.16504404460335798,0,1
2.75,0.23036608640139009,0,1
2.82,0.22982337543925574,0,1
2.89,0.27610577764395705,0,1
2.95,0.273237898302275,0,1
3.02,0.2840256492606481,0,1
3.08,0.277468630119165,0,1
3.15,0.2817336148910742,0,1
3.21,0.277337145929074,0,1
3.28,0.2878334608283067,0,1
3.34,0.28324542753842946,0,1
3.41,0.29591235230700075,0,1
3.48,0.29684575355639986,0,1
3.55,0.22951629913128957,0,1
3.62,0.12192695220211805,0,1
3.68,0.24228064603360644,0,1
3.75,0.2652703263927801,0,1
3.82,0.26037199698825103,0,1
3.88,0.2849021348910505,0,1
3.95,0.2749926959843826,0,1
4.01,0.276887046035886,0,1
4.08,0.2762403314262526,0,1
4.15,0.2804703200847172,0,1
4.22,0.29352298153199846,0,1
4.28,0.2872096623096948,0,1
4.35,0.2042754350664176,0,1
4.41,0.2380185057455685,0,1
4.47,0.2494235497479511,0,1
4.55,0.27223449567976793,0,1
4.62,0.2922236315596025,0,1
4.68,0.2981402797704391,0,1
4.75,0.3043589924513978,0,1
4.81,0.3044698372670095,0,1
4.88,0.3035574922482984,0,1
4.94,0.30727482526538213,0,1
5.01,0.30539701567749133,0,1
5.08,0.30651824910691117,0,1
5.15,0.27109732950038384,0,1
5.21,0.1992240867033735,0,1
5.28,0.245481681987766,0,1
5.34,0.2719285543657674,0,1
5.41,0.27458646827867944,0,1
5.48,0.2895122904689592,0,1
5.54,0.28686636024840473,0,1
5.61,0.2959883902926229,0,1
5.68,0.2985118118921748,0,1
5.75,0.30056442225688595,0,1
5.82,0.2966921594576767,0,1
5.88,0.2979986857034804,0,1
5.95,0.245590346239786,0,1
6.01,0.26552769377432883,0,1
6.08,0.20623185649148956,0,1
6.14,0.24205600833039212,0,1
6.22,0.2526958955871096,0,1
6.28,0.25708627181522736,0,1
6.35,0.27416804944452766,0,1
6.42,0.29057364947875985,0,1
6.49,0.29063143622715515,0,1
6.56,0.3059659362292383,0,1
6.63,0.30440165443551026,0,1
6.69,0.3031377460208622,0,1
6.76,0.3095788967483327,0,1
6.83,0.18653659589634514,0,1
6.89,0.19402948869430098,0,1
6.97,0.2433825519440468,0,1
7.04,0.24675733051572107,0,1
7.12,0.10136389477661381,0,1
7.17,0.10017022281183705,0,1
7.24,0.11499505333375358,0,1
7.31,0.27607103085600426,0,1
7.38,0.28250395564245623,0,1
7.44,0.29084542250990364,1,1
7.51,0.12865257658841756,1,1
7.58,0.105515957173415,1,1
7.65,0.10549357941643545,1,1
7.71,0.25083193922837393,1,1
7.78,0.29307515099003445,1,1
7.85,0.3007488285848853,2,1
7.92,0.16837177387983918,2,1
8.0,0.1616816232232831,2,1
8.06,0.09009032690616825,2,1
8.13,0.1632850936555471,2,1
8.19,0.30114111105139385,2,1
8.26,0.32013986311442616,2,1
8.33,0.3167250665737157,2,1
8.39,0.31878396759293764,2,1
8.46,0.15155996703326527,2,1
8.53,0.15824450405617627,2,1
8.59,0.25462097304348963,2,1
8.66,0.2595419467274568,2,1
8.73,0.25125864065249026,2,1
8.79,0.2214593914876085,2,1
8.86,0.28440515076843553,2,1
8.92,0.29345681025867776,2,1
8.99,0.30784887073342515,2,1
9.06,0.3035312679212103,2,1
9.13,0.22206666163839556,2,1
9.21,0.16865079788006973,2,1
9.27,0.27381016684026405,2,1
9.34,0.2710007314726841,2,1
9.4,0.2971373406539355,2,1
9.46,0.2866528241974036,2,1
9.53,0.12499052019303891,2,1
9.61,0.1370454240561844,2,1
9.68,0.23712138887287937,2,1
9.74,0.26784851484499195,2,1
9.81,0.17149822861585556,2,1
9.88,0.20637768260336323,2,1
9.94,0.22803844308068832,2,1
10.01,0.2748519332933504,2,1
10.07,0.3211413199077092,2,1
10.14,0.26616668639772567,2,1
10.21,0.2820216750444263,2,1
10.28,0.2544822241612011,2,1
10.34,0.2354316707256443,2,1
10.41,0.29040813957989753,2,1
10.47,0.30516899204592207,2,1
10.54,0.3072467328299542,2,1
10.61,0.2585356185545863,2,1
10.67,0.21008689012573228,2,1
10.74,0.25009343835979436,2,1
10.81,0.24895862930787444,2,1
10.87,0.3217449636515717,2,1
10.94,0.3259369930092878,2,1
11.0,0.3232542539631541,2,1
11.07,0.17032274225036925,2,1
11.14,0.16514729384977483,2,1
11.21,0.1532888815767658,2,1
11.28,0.2668695005055144,2,1
11.34,0.29866292744448475,2,1
11.41,0.2726918210083616,2,1
11.48,0.14932522753471972,2,1
11.54,0.15274263174415903,2,1
11.61,0.19697567248570458,2,1
11.67,0.288048883523332,2,1
11.75,0.30075279511755887,2,1
11.81,0.299230272194019,2,1
11.88,0.3088227903643783,2,1
11.94,0.13889809145965273,2,1
12.01,0.19794721692607858,2,1
12.07,0.2551360215842722,2,1
12.14,0.2599073653527548,2,1
12.21,0.2704742964094979,2,1
12.28,0.2943380104517588,2,1
12.34,0.3117194728400518,2,1
12.41,0.31019383792053834,2,1
12.47,0.26234512104868757,2,1
12.54,0.16011695054709715,2,1
12.61,0.22067576395521768,2,1
12.67,0.2938422768291095,2,1
12.73,0.30332374440115656,2,1
12.8,0.30829953066600235,2,1
12.88,0.31198167778255137,2,1
12.94,0.2622849872809684,2,1
13.01,0.21797960499847885,2,1
13.07,0.2518016327268816,2,1
13.14,0.25856874380733263,2,1
13.21,0.2866275694744785,2,1
13.27,0.3076583323804552,2,1
13.34,0.2947554938204897,2,1
13.41,0.30006559154507784,2,1
13.49,0.31575010923517477,2,1
13.56,0.3185121164317807,2,1
13.63,0.27492649042280726,2,1
13.69,0.1758825402738461,2,1
13.75,0.19245333876743798,2,1
13.83,0.15558272845102256,2,1
13.89,0.2572283549096771,2,1
13.95,0.2710986141307726,2,1
14.02,0.2833747312844387,2,1
14.09,0.2901900589132078,2,1
14.15,0.28692445639197073,2,1
14.23,0.3010620228630414,2,1
14.29,0.2984116563719577,2,1
14.36,0.2893618898173842,2,1
14.44,0.07895178969751918,2,1
14.5,0.09488679380809545,2,1
14.57,0.13013504739773293,2,1
14.64,0.24981943471852472,2,1
14.7,0.2650575909700644,2,1
14.77,0.2657980738279234,3,1
14.84,0.278161988303279,3,1
14.9,0.29393837642818166,3,1
14.96,0.28662122679746216,3,1
0.0,0.17244994798044705,0,2
0.07,0.24266761315250662,0,2
0.14,0.23951220848619564,0,2
0.22,0.25895860445418173,0,2
0.29,0.2721539407900373,0,2
0.36,0.2860911475257165,0,2
0.43,0.29071015841140563,0,2
0.5,0.2963937484838637,0,2
0.57,0.2966204933284407,0,2
0.63,0.2979169932890774,0,2
0.71,0.20443831193671116,0,2
0.77,0.17449879126439102,0,2
0.83,0.24978562693138992,0,2
0.89,0.25133937448177013,0,2
0.96,0.27164989582202337,0,2
1.02,0.2934416858409242,0,2
1.08,0.3117912197710634,0,2
1.15,0.30999601457122905,0,2
1.22,0.3212203994655809,0,2
1.28,0.3228638911981413,0,2
1.35,0.25152474412875053,0,2
1.41,0.24593134540086042,0,2
1.48,0.2503273477429352,0,2
1.55,0.24340896116300478,0,2
1.62,0.12466009928812871,0,2
1.68,0.20703831728356692,0,2
1.75,0.23224753365946893,0,2
1.82,0.27930796253754836,0,2
1.89,0.2977139318286025,0,2
1.95,0.3134316648363502,0,2
2.02,0.3123815065942932,0,2
2.08,0.3092326428692944,0,2
2.15,0.2113910764001889,0,2
2.22,0.24978338076814297,0,2
2.27,0.25385962506074655,0,2
2.34,0.17961109217635177,0,2
2.42,0.17791876420999042,0,2
2.48,0.24800868673543916,0,2
2.55,0.27621859097064166,0,2
2.61,0.29219834247645726,0,2
2.68,0.2998666133964253,0,2
2.74,0.28970774740852917,0,2
2.82,0.2900340244665661,0,2
2.89,0.2060937879557183,0,2
2.95,0.2186364321699717,0,2
3.02,0.24296934432406414,0,2
3.08,0.2401045143582164,0,2
3.15,0.2611151681537357,0,2
3.22,0.285413830630672,0,2
3.28,0.287223294732204,0,2
3.35,0.2770476930803549,0,2
3.41,0.2838901445587068,0,2
3.49,0.2985484036721312,0,2
3.55,0.300026538784427,0,2
3.61,0.3032134192333791,0,2
3.69,0.3098383758020905,0,2
3.75,0.309362098473978,0,2
3.82,0.19048949271375507,0,2
3.88,0.21163709700272276,0,2
3.94,0.202210728495341,0,2
4.02,0.254424042081353,0,2
4.08,0.28474566477075247,0,2
4.15,0.29963540642937514,0,2
4.22,0.311140275366927,0,2
4.28,0.31826287492617067,0,2
4.35,0.32001034067657963,0,2
4.41,0.32306202915176563,0,2
4.48,0.2935067674485091,0,2
4.55,0.2948902787554887,0,2
4.62,0.16040228859726857,0,2
4.69,0.24201619231488292,0,2
4.76,0.26083160328040744,0,2
4.83,0.2828318172048389,0,2
4.9,0.278766410021811,0,2
4.96,0.27819052213104833,0,2
5.03,0.28452329464785275,0,2
5.1,0.2886855769634391,0,2
5.16,0.2830631570135297,0,2
5.23,0.17855218592746191,0,2
5.29,0.18858941725007405,0,2
5.36,0.1745505664848156,0,2
5.43,0.271859169942121,0,2
5.5,0.29012116084658746,0,2
5.57,0.2893922886389327,0,2
5.65,0.3050171383898592,0,2
5.71,0.3104844999733022,0,2
5.78,0.3111809494283243,0,2
5.85,0.31109555624705815,0,2
5.91,0.3166774605163757,0,2
5.98,0.31491427187185417,0,2
6.05,0.33343782961234153,0,2
6.12,0.2571778235779363,0,2
6.2,0.24498683266533622,0,2
6.26,0.2807550947063562,0,2
6.33,0.28129768899577434,0,2
6.4,0.32684379665442886,0,2
6.46,0.3210159787074336,0,2
6.53,0.3244247531090505,0,2
6.59,0.3231811654119623,0,2
6.65,0.32857678110636623,0,2
6.73,0.3319413255905945,0,2
6.8,0.3209615286369755,0,2
6.86,0.29740359915718945,0,2
6.93,0.3034149496010554,0,2
7.0,0.17361804295220506,0,2
7.08,0.20944517925429296,0,2
7.15,0.2734821065655587,0,2
7.22,0.28043529636575676,0,2
7.28,0.2733531182859279,0,2
7.35,0.28679919616092586,0,2
7.41,0.3089358690588474,0,2
7.48,0.3202304321266785,0,2
7.55,0.34218712016885133,0,2
7.61,0.3600243407649254,0,2
7.68,0.3700169323138093,0,2
7.74,0.371276584423075,0,2
7.81,0.21224931591954108,0,2
7.88,0.11481177851502979,0,2
7.95,0.10641598930228313,0,2
8.02,0.11715067919374517,0,2
8.08,0.2573411210557306,0,2
8.14,0.18530612220776965,0,2
8.21,0.22559846670953015,0,2
8.28,0.23452756539714498,0,2
8.35,0.24808219805337767,1,2
8.42,0.29495713283017744,1,2
8.5,0.304761774541078,1,2
8.56,0.3106445142519271,1,2
8.62,0.2883999447182545,1,2
8.68,0.28963121652657153,1,2
8.74,0.20385124874666538,1,2
8.81,0.2490130493698547,1,2
8.87,0.2645920505446946,1,2
8.94,0.27527740776464704,1,2
9.01,0.29169222226314295,1,2
9.07,0.3044190350491782,1,2
9.14,0.3071005812249346,1,2
9.21,0.3048796214562103,1,2
9.28,0.3094194727827556,1,2
9.34,0.3040788640065064,1,2
9.41,0.2979374486952601,1,2
9.48,0.23765845473373778,1,2
9.54,0.24302594124302523,1,2
9.62,0.23814259712184566,1,2
9.7,0.27260648432061074,1,2
9.76,0.17920755496754182,1,2
9.83,0.24260143608068457,1,2
9.89,0.24441154859502012,1,2
9.96,0.2623935218106978,1,2
10.03,0.2867792752985236,1,2
10.1,0.28550634935435726,1,2
10.18,0.2943640818013362,1,2
10.23,0.29311913987331006,1,2
10.31,0.2949486011926763,1,2
10.38,0.3035383721715544,1,2
10.44,0.30778946807050533,1,2
10.51,0.31134027999817737,1,2
10.58,0.23037650323229303,1,2
10.64,0.23658433048713023,1,2
10.71,0.0910888737714275,1,2
10.78,0.08329461804009755,1,2
10.84,0.15027242316760103,1,2
10.9,0.14969644176184957,1,2
10.97,0.270006777570282,1,2
11.05,0.28527152165691727,1,2
11.11,0.29261785679203334,2,2
11.17,0.2894337963094156,2,2
11.24,0.2879641798681018,2,2
11.3,0.27809292354656606,2,2
11.37,0.2808280634467405,2,2
11.44,0.28018025685778397,2,2
11.51,0.27118604310055827,2,2
11.58,0.2806071494765917,2,2
11.66,0.17966543987375735,2,2
11.72,0.2414466696068241,2,2
11.79,0.2522241975965729,2,2
11.86,0.25209578171398994,2,2
11.93,0.2625408013459368,2,2
12.0,0.26007638976388564,2,2
12.07,0.27857480343686397,2,2
12.14,0.27747093697653924,2,2
12.21,0.27690618968916453,2,2
12.27,0.2775145012037756,2,2
12.34,0.2680581354076329,2,2
12.41,0.27304184679832894,2,2
12.48,0.2850501644508874,2,2
12.54,0.2890322513474279,2,2
12.61,0.28511956802449917,2,2
12.67,0.2856725481628276,2,2
12.73,0.24970733911039447,2,2
12.81,0.1367596919138411,2,2
12.87,0.12617790426414538,2,2
12.94,0.23614262090581079,2,2
13.01,0.2501592772463789,2,2
13.07,0.2719177185380385,2,2
13.13,0.2776915470957563,2,2
13.21,0.27916811080506243,2,2
13.27,0.28198174224298966,2,2
13.33,0.2880982454925296,2,2
13.41,0.2932173735913661,2,2
13.48,0.2937504904392826,2,2
13.54,0.29524347391417705,2,2
13.61,0.21502684030002103,2,2
13.67,0.11340027738329227,2,2
13.73,0.10416567748375674,2,2
13.81,0.16840424777982899,2,2
13.88,0.16702903962681492,2,2
13.94,0.2609534355186647,2,2
14.01,0.29434718848442887,2,2
14.07,0.29377410558792594,3,2
14.14,0.29837267805807144,3,2
14.2,0.30181994519038113,3,2
14.27,0.2958116638790093,3,2
14.34,0.3103538861346108,3,2
14.4,0.31223796467469755,3,2
14.47,0.3074988489490189,3,2
14.54,0.2747560204024667,3,2
14.61,0.11573456356635187,3,2
14.68,0.23437415286244573,3,2
14.73,0.2620416383320546,3,2
14.8,0.2660581651236583,3,2
14.87,0.2846337620471425,3,2
14.93,0.29324505617304475,3,2
