timestamp,ear_left,ear_right,ear_avg,blink_detected,total_blinks,eye_distance,saccade_count,fixation_duration,face_detected,label
1.32,0.29382742705347353,0.3114146179796501,0.3026210225165618,False,0,112.21045352110602,3,0.14579407374064127,True,0
1.38,0.2924512418919308,0.30462083685417346,0.2985360393730521,False,0,111.5700914911533,3,0.14579407374064127,True,0
1.44,0.300297306730648,0.32229836591239874,0.31129783632152336,False,0,111.65138191025346,3,0.14579407374064127,True,0
1.5,0.301100733663633,0.32390515398724457,0.31250294382543875,False,0,111.27166442123986,3,0.14579407374064127,True,0
1.57,0.2831421463691661,0.33441633131237086,0.3087792388407685,False,0,112.02874725799221,3,0.14579407374064127,True,0
1.63,0.3048505977625615,0.2990909671924578,0.30197078247750964,False,0,112.4212838679332,3,0.14579407374064127,True,0
1.69,0.3019259127759997,0.3044743631139836,0.3032001379449917,False,0,111.2428184657714,3,0.14579407374064127,True,0
1.75,0.2692357117666948,0.30888154623643305,0.2890586290015639,False,0,111.27339650631717,3,0.14579407374064127,True,0
1.82,0.2836022776633181,0.29725816929899107,0.29043022348115455,False,0,110.70576436204658,3,0.14579407374064127,True,0
1.9,0.2815757396081628,0.30066822270674365,0.29112198115745325,False,0,110.33155809523193,3,0.14579407374064127,True,0
1.98,0.29891783900553676,0.2973506912584852,0.29813426513201097,False,0,109.94334629590452,3,0.14579407374064127,True,0
2.04,0.28499273160766175,0.30781083659767017,0.29640178410266593,False,0,109.18469770680491,3,0.14579407374064127,True,0
2.1,0.27584289007154705,0.29998752535755496,0.28791520771455104,False,0,108.8464019166768,3,0.14579407374064127,True,0
2.16,0.276657832703355,0.3021020802304305,0.28937995646689274,False,0,107.58340991673441,3,0.14579407374064127,True,0
2.22,0.27865818076207927,0.2954293956022949,0.2870437881821871,False,0,107.32469482002298,3,0.14579407374064127,True,0
2.27,0.28784682220622076,0.294342835174987,0.2910948286906039,False,0,107.06685695393958,3,0.14579407374064127,True,0
2.33,0.29562301341073316,0.2940838066960966,0.29485341005341487,False,0,106.29559276329815,3,0.14579407374064127,True,0
2.39,0.2997841174811052,0.2910130231631357,0.29539857032212047,False,0,106.29313611935058,3,0.14579407374064127,True,0
2.46,0.3000363934259321,0.29289416528353435,0.2964652793547332,False,0,106.65081524199562,3,0.14579407374064127,True,0
2.53,0.28105719875840485,0.2874986685057319,0.2842779336320684,False,0,106.51271212963374,3,0.14579407374064127,True,0
2.6,0.2587815302554032,0.272654491736338,0.26571801099587056,False,0,105.60548408214522,3,0.14579407374064127,True,0
2.66,0.23356711302191271,0.2568896151439315,0.2452283640829221,False,0,104.38171323848238,3,0.14579407374064127,True,0
2.72,0.121435035227703,0.1468628923508999,0.13414896378930144,False,0,106.23630679463537,3,0.14579407374064127,True,0
2.78,0.11490355021099118,0.13474067646765195,0.12482211333932156,False,0,105.6716648599479,3,0.14579407374064127,True,0
2.85,0.13158060028560672,0.11888218211569158,0.12523139120064916,False,0,105.44507873496379,3,0.14579407374064127,True,0
2.91,0.1188674523044067,0.11855705460453476,0.11871225345447073,False,0,105.49263147389438,3,0.14579407374064127,True,0
2.96,0.13328553806399177,0.07914766014371369,0.10621659910385273,False,0,105.18629506281243,3,0.14579407374064127,True,0
3.02,0.12252781022245682,0.08234790254757396,0.10243785638501539,False,0,104.70534966656317,3,0.14579407374064127,True,0
3.08,0.12134675941174126,0.09308933079502471,0.10721804510338298,False,0,104.78746816134185,3,0.14579407374064127,True,0
3.14,0.08463671784110356,0.1318978721049381,0.10826729497302084,False,0,105.21575677421177,3,0.14579407374064127,True,0
3.2,0.12586137586412804,0.13767618490994227,0.13176878038703516,False,0,104.7306578694225,3,0.14579407374064127,True,0
3.27,0.11674719122334166,0.1149378854772256,0.11584253835028363,False,0,105.44428737706616,3,0.14579407374064127,True,0
3.33,0.14245637582120477,0.13593031691574617,0.13919334636847547,False,0,105.01438797467105,3,0.14579407374064127,True,0
3.4,0.2373643173586613,0.25999299759374295,0.2486786574762021,False,0,103.83978946035485,3,0.14579407374064127,True,0
3.47,0.24189369669559685,0.2640296569278262,0.25296167681171156,True,1,104.15034405813606,3,0.14579407374064127,True,0
3.54,0.24360143521228025,0.2630137299101693,0.25330758256122476,False,1,104.92352168019488,3,0.14579407374064127,True,0
3.6,0.2519504458609491,0.2726700021228549,0.262310223991902,False,1,105.67924440009617,3,0.14579407374064127,True,0
3.66,0.26049642139603774,0.27097190833133356,0.2657341648636856,False,1,104.8837401585479,3,0.14579407374064127,True,0
3.73,0.26854398900520354,0.2721816788317817,0.2703628339184926,False,1,105.32253125068509,3,0.14579407374064127,True,0
3.8,0.25981078801477747,0.2731604151842527,0.26648560159951507,False,1,104.87607159466421,3,0.14579407374064127,True,0
3.86,0.2646448848284037,0.27131215628725597,0.26797852055782984,False,1,104.86369734307884,3,0.14579407374064127,True,0
3.91,0.26856674700004185,0.26614545424142333,0.26735610062073256,False,1,104.56548343121341,3,0.14579407374064127,True,0
3.97,0.2617086828283987,0.2656013291832649,0.2636550060058318,False,1,104.70928339785131,3,0.14579407374064127,True,0
4.03,0.2616393426409934,0.26217125520600226,0.26190529892349784,False,1,104.90429822394654,3,0.14579407374064127,True,0
4.1,0.25715505169688696,0.26333393753383383,0.26024449461536037,False,1,104.63279452801291,3,0.14579407374064127,True,0
4.16,0.2535457576063721,0.2611274302372297,0.25733659392180086,False,1,104.92936849494653,3,0.14579407374064127,True,0
4.23,0.24956016585563975,0.2488684508096524,0.24921430833264607,False,1,105.0531091272922,3,0.14579407374064127,True,0
4.29,0.2498185772825279,0.26311624596356153,0.2564674116230447,False,1,104.20731095191746,3,0.14579407374064127,True,0
4.36,0.2632386961061689,0.269603031361184,0.26642086373367646,False,1,104.24676959682915,3,0.14579407374064127,True,0
4.41,0.16113172290672104,0.2073969660573879,0.18426434448205448,False,1,103.55760279846017,3,0.14579407374064127,True,0
4.47,0.14584608983068664,0.175421501923268,0.16063379587697732,False,1,104.40819677786278,3,0.14579407374064127,True,0
4.54,0.13630596054248742,0.16067471402050326,0.14849033728149535,False,1,104.1047501661283,3,0.14579407374064127,True,0
4.6,0.09831635944414072,0.18254029310358832,0.14042832627386453,False,1,104.50082023473595,3,0.14579407374064127,True,0
4.66,0.10793397485271716,0.1604867457171963,0.13421036028495673,False,1,104.135052428583,3,0.14579407374064127,True,0
4.73,0.0940251055374693,0.17120211646565614,0.13261361100156271,False,1,104.44956831473294,3,0.14579407374064127,True,0
4.78,0.11611934826280682,0.1758393916790979,0.14597936997095234,False,1,104.17160235510623,3,0.14579407374064127,True,0
4.85,0.11314136283799796,0.13030702754384116,0.12172419519091957,False,1,103.75486619711312,3,0.14579407374064127,True,0
4.91,0.11677539737131885,0.15466993605504364,0.13572266671318126,False,1,104.11995739330936,3,0.14579407374064127,True,0
4.98,0.1153765964178217,0.1425523122287503,0.12896445432328602,False,1,103.5402128139695,3,0.14579407374064127,True,0
5.04,0.12545810872699892,0.1808072280405395,0.1531326683837692,False,1,103.427668619905,3,0.14579407374064127,True,0
5.11,0.1333686106835021,0.1621896849141497,0.1477791477988259,False,1,103.55552895148271,3,0.14579407374064127,True,0
5.17,0.12951196488032687,0.18044668449285772,0.1549793246865923,False,1,102.85913857296713,3,0.14579407374064127,True,0
5.23,0.13182633542047206,0.1869271786135911,0.15937675701703158,False,1,103.45877386933702,3,0.14579407374064127,True,0
5.3,0.23638640067024078,0.2511842626669548,0.24378533166859778,True,2,104.03139417343436,3,0.14579407374064127,True,0
5.36,0.2338603263507455,0.2627557825748708,0.24830805446280815,False,2,104.9898118497785,3,0.14579407374064127,True,0
5.42,0.24031819845447086,0.26425119058114466,0.2522846945178078,False,2,105.11981464166274,3,0.14579407374064127,True,0
5.48,0.24554308578867365,0.26897277554229876,0.2572579306654862,False,2,104.8274094874634,3,0.14579407374064127,True,0
5.54,0.24474520642574216,0.2684095438739387,0.25657737514984047,False,2,104.67664531734508,3,0.14579407374064127,True,0
5.61,0.2510228888156977,0.2662685592633109,0.25864572403950425,False,2,104.6562841998794,3,0.14579407374064127,True,0
5.67,0.25696035062524963,0.2638742960564202,0.2604173233408349,False,2,105.09512946386945,3,0.14579407374064127,True,0
5.75,0.25542331573815397,0.26328613569665615,0.25935472571740503,False,2,105.1426917609985,3,0.14579407374064127,True,0
5.85,0.25775956817027035,0.2633179068922732,0.26053873753127177,False,2,105.04968734729543,3,0.14579407374064127,True,0
5.92,0.26046471595438164,0.26703910578728357,0.2637519108708326,False,2,104.63105268956147,3,0.14579407374064127,True,0
5.99,0.26136844493546213,0.2590512394432597,0.26020984218936094,False,2,104.5451763282145,3,0.14579407374064127,True,0
6.05,0.25699991239149494,0.2726375020920734,0.26481870724178413,False,2,104.67049970095717,3,0.14579407374064127,True,0
6.11,0.2604913241013795,0.261159264091057,0.26082529409621824,False,2,104.78186386270892,3,0.14579407374064127,True,0
6.17,0.25420237194624307,0.27215109314672753,0.2631767325464853,False,2,105.12796092896649,3,0.14579407374064127,True,0
6.23,0.25324974923898536,0.2722767038862873,0.2627632265626363,False,2,104.86651777130976,3,0.14579407374064127,True,0
6.29,0.2629431326646356,0.26542952813230725,0.2641863303984714,False,2,104.77707912332441,3,0.14579407374064127,True,0
6.35,0.2622164942938279,0.2606085281090233,0.2614125112014256,False,2,104.82913003369137,3,0.14579407374064127,True,0
6.41,0.26011345785157375,0.27994200599735575,0.2700277319244647,False,2,105.01053261461584,3,0.14579407374064127,True,0
6.47,0.2390804714136437,0.24826930546665363,0.24367488844014867,False,2,104.42863556995721,3,0.14579407374064127,True,0
6.54,0.22482957333576034,0.22419601211300666,0.22451279272438351,False,2,104.22564573097029,3,0.14579407374064127,True,0
6.6,0.2094535751939087,0.21245025930015723,0.21095191724703297,False,2,103.77640277204378,3,0.14579407374064127,True,0
6.66,0.18455925485031202,0.18656451762887094,0.18556188623959147,False,2,103.59583826457833,3,0.14579407374064127,True,0
6.72,0.1397667480514451,0.1833184768080725,0.16154261242975881,False,2,102.16576320650788,3,0.14579407374064127,True,0
6.78,0.13395561034361342,0.1600933324652887,0.14702447140445107,False,2,102.2752111277035,3,0.14579407374064127,True,0
6.85,0.12439614394935365,0.15911915548017327,0.14175764971476346,False,2,102.37602755457851,3,0.14579407374064127,True,0
6.91,0.09556211790922164,0.12913972255987677,0.1123509202345492,False,2,102.79772559148276,3,0.14579407374064127,True,0
6.97,0.09944853838125096,0.12681896517496416,0.11313375177810756,False,2,102.47005883494398,3,0.14579407374064127,True,0
7.03,0.09491124496628695,0.11621552076140751,0.10556338286384723,False,2,103.10620822799416,3,0.14579407374064127,True,0
7.1,0.10441666973083658,0.1189407194696908,0.1116786946002637,False,2,102.75105688375916,3,0.14579407374064127,True,0
7.16,0.08953270587342237,0.10515811966964957,0.09734541277153597,False,2,102.93746569677042,3,0.14579407374064127,True,0
7.23,0.09790445099585286,0.10025454489057994,0.09907949794321641,False,2,103.24686888940002,3,0.14579407374064127,True,0
7.3,0.0837435465838269,0.11813312870949635,0.10093833764666163,False,2,102.4167833242074,3,0.14579407374064127,True,0
7.37,0.07123998762446361,0.15076492556282722,0.11100245659364541,False,2,102.38216551515609,3,0.14579407374064127,True,0
7.43,0.07618569379858586,0.13487703915888677,0.10553136647873632,False,2,103.80304965193343,3,0.14579407374064127,True,0
7.51,0.1632657798703668,0.18201705132873836,0.1726414155995526,False,2,102.5891994712739,3,0.14579407374064127,True,0
7.57,0.1748378534690847,0.2097448025244685,0.19229132799677662,False,2,102.80060132384607,3,0.14579407374064127,True,0
7.64,0.20045846750710117,0.20960855124449249,0.20503350937579684,False,2,103.87394030196265,3,0.14579407374064127,True,0
7.7,0.21594361626276296,0.21039218282404104,0.21316789954340198,True,3,103.89705716171095,3,0.14579407374064127,True,0
7.76,0.2112105537411582,0.21612040407661806,0.21366547890888815,False,3,103.2247951863568,3,0.14579407374064127,True,0
7.83,0.2021287736792531,0.2158130856248383,0.20897092965204572,False,3,103.45193522557813,3,0.14579407374064127,True,0
7.9,0.21762459048029917,0.21956185356433985,0.2185932220223195,False,3,103.79568569570559,3,0.14579407374064127,True,0
7.96,0.22515402360609413,0.21713952825453348,0.2211467759303138,False,3,103.79030654278004,3,0.14579407374064127,True,0
8.02,0.21858482249783304,0.21766049543900193,0.21812265896841748,False,3,104.20529546354973,3,0.14579407374064127,True,0
8.08,0.22141137145791687,0.22623422684280575,0.2238227991503613,False,3,103.59572662911046,3,0.14579407374064127,True,0
8.14,0.2361015167813119,0.2365173766940298,0.23630944673767085,False,3,103.91803170425136,3,0.14579407374064127,True,0
8.21,0.23667099504698236,0.2315120490932097,0.23409152207009604,False,3,104.49609202062814,3,0.14579407374064127,True,0
8.28,0.24213650364809924,0.2362718352155695,0.23920416943183437,False,3,104.22066305509384,3,0.14579407374064127,True,0
8.34,0.24692715017165662,0.23785728546918147,0.24239221782041903,False,3,104.49854930739498,3,0.14579407374064127,True,0
8.41,0.25286255607427033,0.2424248317987856,0.24764369393652796,False,3,104.45649786768405,3,0.14579407374064127,True,0
8.48,0.24182879452359557,0.2545805343662544,0.24820466444492498,False,3,104.63331320640891,3,0.14579407374064127,True,0
8.55,0.2415680050151894,0.2503835950795877,0.24597580004738856,False,3,104.54570687103647,3,0.14579407374064127,True,0
8.61,0.24630812190180348,0.2518424576558864,0.24907528977884497,False,3,104.71261758835085,3,0.14579407374064127,True,0
8.67,0.24807210588170017,0.2550964600629856,0.25158428297234287,False,3,104.83055104386776,3,0.14579407374064127,True,0
8.73,0.24588776021789027,0.2468594666021545,0.2463736134100224,False,3,104.55153012242232,3,0.14579407374064127,True,0
8.79,0.2529991361441697,0.24818996451108352,0.2505945503276266,False,3,104.26637927979579,3,0.14579407374064127,True,0
8.85,0.2414209977940353,0.2419573989363927,0.24168919836521402,False,3,104.25306120199771,3,0.14579407374064127,True,0
8.92,0.23413661672868363,0.2319686858514397,0.23305265129006167,False,3,103.87963064843119,3,0.14579407374064127,True,0
8.98,0.10244607272150756,0.18720619473535233,0.14482613372842995,False,3,102.79149627147937,3,0.14579407374064127,True,0
9.04,0.06623572973508704,0.1709384652245664,0.11858709747982672,False,3,102.81636642742372,3,0.14579407374064127,True,0
9.11,0.08075947731359366,0.17072555842275788,0.12574251786817578,False,3,102.56434721993485,3,0.14579407374064127,True,0
9.17,0.07468447936528905,0.17440678099579293,0.12454563018054099,False,3,103.218504846528,3,0.14579407374064127,True,0
9.23,0.07025677524179644,0.19325257791687978,0.1317546765793381,False,3,102.69246759423407,3,0.14579407374064127,True,0
9.28,0.07373890250523629,0.15438534236408682,0.11406212243466156,False,3,102.73209544858419,3,0.14579407374064127,True,0
9.34,0.061636086224196224,0.13176795065199268,0.09670201843809445,False,3,103.04359926897308,3,0.14579407374064127,True,0
9.42,0.0682185498797121,0.12918576550332156,0.09870215769151683,False,3,103.23972263720462,3,0.14579407374064127,True,0
9.48,0.07223626344833771,0.12857252895973162,0.10040439620403466,False,3,103.2893092067286,3,0.14579407374064127,True,0
9.57,0.07347366175160996,0.14098626273255357,0.10722996224208177,False,3,103.42670218567491,3,0.14579407374064127,True,0
9.64,0.0820612494459604,0.13208579725338138,0.10707352334967088,False,3,103.8228885457975,3,0.14579407374064127,True,0
9.72,0.11662098087363872,0.1781648863848947,0.1473929336292667,False,3,103.61492150909874,3,0.14579407374064127,True,0
9.78,0.21223070088819154,0.21856900933772846,0.21539985511296,False,3,103.40230094728264,3,0.14579407374064127,True,0
9.85,0.21421073438630817,0.2155233621360467,0.21486704826117742,False,3,104.04111397523403,3,0.14579407374064127,True,0
9.91,0.21355337435469945,0.21871952850419196,0.2161364514294457,True,4,103.66165174923643,3,0.14579407374064127,True,0
9.97,0.2224120314334849,0.22189913044744763,0.22215558094046628,False,4,103.84668500490214,3,0.14579407374064127,True,0
10.03,0.23386566989039398,0.22709793296737954,0.23048180142888675,False,4,103.08573031947464,3,0.14579407374064127,True,0
10.09,0.2279713352087797,0.2223036183825595,0.2251374767956696,False,4,103.65811448264171,3,0.14579407374064127,True,0
10.2,0.24432684041871983,0.2358161666015256,0.2400715035101227,False,4,103.44977019243976,3,0.14579407374064127,True,0
10.28,0.2484944659327557,0.2411773025615818,0.24483588424716873,False,4,104.06046800414015,3,0.14579407374064127,True,0
10.34,0.23431065453469993,0.24623593154123846,0.24027329303796918,False,4,104.31635940732369,3,0.14579407374064127,True,0
10.41,0.23912218844662275,0.23916666841366177,0.23914442843014228,False,4,104.31139412743019,3,0.14579407374064127,True,0
10.48,0.23699553937103282,0.2435497439948107,0.24027264168292176,False,4,103.79559430368018,3,0.14579407374064127,True,0
10.54,0.23294900231533197,0.24456404706906976,0.23875652469220088,False,4,103.69363339354642,3,0.14579407374064127,True,0
10.6,0.23264368025768178,0.25087761835009403,0.2417606493038879,False,4,104.16653086703809,3,0.14579407374064127,True,0
10.66,0.23749544253257868,0.24461421629707644,0.24105482941482756,False,4,104.01985621282157,3,0.14579407374064127,True,0
10.73,0.24142835381466674,0.24438264101564144,0.2429054974151541,False,4,104.23549766527083,3,0.14579407374064127,True,0
10.79,0.24218022172150908,0.2430743666024295,0.2426272941619693,False,4,104.48823469794435,3,0.14579407374064127,True,0
10.86,0.2395121142131416,0.2426379968982667,0.24107505555570416,False,4,104.27576332520036,3,0.14579407374064127,True,0
10.93,0.24451909939406188,0.2381213371808935,0.24132021828747768,False,4,104.16687960138279,3,0.14579407374064127,True,0
10.99,0.2435005529649856,0.2600873023570149,0.2517939276610002,False,4,104.47093466664347,3,0.14579407374064127,True,0
11.05,0.24894509460326647,0.2434972239761627,0.24622115928971458,False,4,104.747748685958,3,0.14579407374064127,True,0
11.11,0.25393382548827265,0.2509903491079532,0.2524620872981129,False,4,104.58730350293999,3,0.14579407374064127,True,0
11.17,0.25012144945187,0.2511538142287847,0.25063763184032734,False,4,104.35091593974232,3,0.14579407374064127,True,0
11.23,0.2515276519862346,0.25030693761343376,0.25091729479983416,False,4,103.9744486084806,3,0.14579407374064127,True,0
11.29,0.2517066959545842,0.2514486881872853,0.2515776920709347,False,4,104.01223489969388,3,0.14579407374064127,True,0
11.36,0.25426528556466815,0.25111540498185736,0.25269034527326273,False,4,104.07292908135884,3,0.14579407374064127,True,0
11.42,0.24192365077470968,0.24594139777175905,0.24393252427323436,False,4,104.1208244423033,3,0.14579407374064127,True,0
11.48,0.2375531100165249,0.22819962552286507,0.232876367769695,False,4,104.17761172637978,3,0.14579407374064127,True,0
11.54,0.2331014062796473,0.22116664967573252,0.2271340279776899,False,4,104.04115426863581,3,0.14579407374064127,True,0
11.61,0.1638055803356281,0.16967340396751274,0.1667394921515704,False,4,103.08187430194403,3,0.14579407374064127,True,0
11.67,0.15675112320199097,0.17111550540078505,0.16393331430138802,False,4,102.5263700119774,3,0.14579407374064127,True,0
11.74,0.14211935772743664,0.15998879234378544,0.15105407503561102,False,4,102.53390492894286,3,0.14579407374064127,True,0
11.81,0.10819976178169478,0.16588769806491993,0.13704372992330735,False,4,102.08173506897285,3,0.14579407374064127,True,0
11.89,0.10021742214675237,0.15128098085438463,0.1257492015005685,False,4,102.74145020338474,3,0.14579407374064127,True,0
11.96,0.10104706368838258,0.11775932489034079,0.10940319428936168,False,4,102.49860043822152,3,0.14579407374064127,True,0
12.02,0.10297841933387795,0.12089802807025095,0.11193822370206445,False,4,102.61958510061469,3,0.14579407374064127,True,0
12.1,0.09966252903303585,0.12320644838113282,0.11143448870708433,False,4,102.55043173524447,3,0.14579407374064127,True,0
12.18,0.10065819967989348,0.10955726356653268,0.10510773162321307,False,4,102.6395597476315,3,0.14579407374064127,True,0
12.26,0.10143960538152873,0.08680309353821762,0.09412134945987317,False,4,103.0147682316531,3,0.14579407374064127,True,0
12.33,0.08861913205482967,0.10145573648085406,0.09503743426784186,False,4,103.70474695772987,3,0.14579407374064127,True,0
12.39,0.09273548619680758,0.1244403664320232,0.10858792631441538,False,4,103.31778861530572,3,0.14579407374064127,True,0
12.45,0.0938215253679399,0.15607954275270206,0.12495053406032097,False,4,103.52338366571223,3,0.14579407374064127,True,0
12.51,0.14359877634792723,0.1609676649832429,0.15228322066558506,False,4,103.32962459531649,3,0.14579407374064127,True,0
12.57,0.23676861035710173,0.19278651971599003,0.21477756503654588,False,4,102.29173070715952,3,0.14579407374064127,True,0
12.63,0.2632186455573563,0.26075792007386606,0.26198828281561115,True,5,104.47630205269425,3,0.14579407374064127,True,0
12.7,0.26130877755579546,0.2551667801996135,0.2582377788777045,False,5,104.94789997417027,3,0.14579407374064127,True,0
12.77,0.25042749333130593,0.25705780237433534,0.25374264785282064,False,5,104.63140760160644,3,0.14579407374064127,True,0
12.84,0.24869046662230357,0.25435055773634313,0.25152051217932336,False,5,104.84492069256487,3,0.14579407374064127,True,0
12.91,0.2586266412835709,0.2608491419843995,0.2597378916339852,False,5,104.66688872192584,3,0.14579407374064127,True,0
12.97,0.2521746159041866,0.25930544877377076,0.2557400323389787,False,5,104.65237982083174,3,0.14579407374064127,True,0
13.03,0.26894443778289784,0.2615287758522114,0.2652366068175546,False,5,104.85411119537078,3,0.14579407374064127,True,0
13.12,0.2703119804908603,0.26178756095766487,0.2660497707242626,False,5,104.99563142944365,3,0.14579407374064127,True,0
13.19,0.27434334213781403,0.2626681497181454,0.2685057459279797,False,5,105.02245268630094,3,0.14579407374064127,True,0
13.26,0.2632917697188699,0.2625141594017204,0.26290296456029516,False,5,105.18796235832596,3,0.14579407374064127,True,0
13.32,0.26367293889803817,0.257823841405086,0.2607483901515621,False,5,104.53991213678722,3,0.14579407374064127,True,0
13.39,0.2644435259022362,0.26453109949784354,0.2644873127000399,False,5,105.06339091645523,3,0.14579407374064127,True,0
13.45,0.2693910914236088,0.2808583217827053,0.275124706603157,False,5,104.6029891739404,3,0.14579407374064127,True,0
13.52,0.269185170925286,0.27723746992752196,0.27321132042640395,False,5,104.62421167067725,3,0.14579407374064127,True,0
13.57,0.26430214989657175,0.2501170210308342,0.257209585463703,False,5,104.21995888485084,3,0.14579407374064127,True,0
13.63,0.24189385653949277,0.24530746942472326,0.24360066298210803,False,5,104.45129108462177,3,0.14579407374064127,True,0
13.7,0.216157432640767,0.23098971624524892,0.22357357444300796,False,5,103.86289807567637,3,0.14579407374064127,True,0
13.76,0.18937683137886566,0.2228397024452569,0.20610826691206127,False,5,103.34091742618112,3,0.14579407374064127,True,0
13.82,0.091840982480319,0.16518442808015676,0.1285127052802379,False,5,103.47797009206164,3,0.14579407374064127,True,0
13.88,0.08531981897443922,0.15193037823713507,0.11862509860578714,False,5,104.2673498168677,3,0.14579407374064127,True,0
13.96,0.07704231980363954,0.16711067526251833,0.12207649753307893,False,5,104.10838551090302,3,0.14579407374064127,True,0
14.02,0.08812594145567729,0.14772337952595327,0.11792466049081528,False,5,104.62559450402688,3,0.14579407374064127,True,0
14.09,0.09932031354706496,0.15919592078899378,0.12925811716802937,False,5,104.22191801011179,3,0.14579407374064127,True,0
14.15,0.08483502451793988,0.17033025455598041,0.12758263953696014,False,5,104.34825468252359,3,0.14579407374064127,True,0
14.22,0.08167083575764437,0.1563900633966641,0.11903044957715422,False,5,104.6286331867723,3,0.14579407374064127,True,0
14.28,0.07415093756150457,0.14610152164785753,0.11012622960468105,False,5,105.1261169855741,3,0.14579407374064127,True,0
14.34,0.08053205723819472,0.14840487253893406,0.11446846488856438,False,5,105.52669483357371,3,0.14579407374064127,True,0
14.4,0.05780210702746836,0.13450880540573312,0.09615545621660074,False,5,105.56939090917655,3,0.14579407374064127,True,0
14.46,0.07563641251818386,0.16035421361367488,0.11799531306592936,False,5,105.68028846773504,3,0.14579407374064127,True,0
14.52,0.08917643039289497,0.17403629002894608,0.13160636021092054,False,5,104.82634821685664,3,0.14579407374064127,True,0
14.58,0.08245048299125905,0.17859373086807814,0.1305221069296686,False,5,104.92999690147265,3,0.14579407374064127,True,0
14.64,0.2063872368465504,0.22889221124824743,0.2176397240473989,False,5,103.45863360383512,3,0.14579407374064127,True,0
14.73,0.2184552216370891,0.22908983796481328,0.2237725298009512,True,6,104.20471894223746,3,0.14579407374064127,True,0
14.8,0.22491436209433788,0.236564551243558,0.23073945666894793,False,6,104.28026690295769,3,0.14579407374064127,True,0
14.87,0.23371155857011952,0.23743838528116312,0.2355749719256413,False,6,104.48884951909704,3,0.14579407374064127,True,0
14.94,0.23338638955701588,0.2339144344702202,0.23365041201361803,False,6,104.36700002220445,3,0.14579407374064127,True,0
0.0,0.2800566193682898,0.2616594546545477,0.27085803701141875,False,0,112.92739328663173,0,0.0,True,1
0.06,0.2708578107723564,0.2527136041615868,0.2617857074669716,False,0,112.6816713667634,0,0.0,True,1
0.12,0.2734083625437389,0.25618277620138985,0.2647955693725644,False,0,111.97637251215636,0,0.0,True,1
0.19,0.26760725575788985,0.2520998079443671,0.25985353185112847,False,0,112.49908109756261,0,0.0,True,1
0.25,0.2533386756554824,0.2548847673378805,0.2541117214966815,False,0,111.7390411982106,0,0.0,True,1
0.32,0.2534157733739765,0.25754962141659166,0.25548269739528406,False,0,111.58917078955936,0,0.0,True,1
0.39,0.25094050072132423,0.25346707001411933,0.2522037853677218,False,0,111.5016911357302,0,0.0,True,1
0.46,0.25848120213851516,0.2391329631941154,0.2488070826663153,False,0,111.90819991627967,0,0.0,True,1
0.53,0.2548836828970273,0.24007995629291662,0.24748181959497195,False,0,112.06127200559666,0,0.0,True,1
0.59,0.2511514722932003,0.23617878232359424,0.24366512730839726,False,0,112.00262402241842,0,0.0,True,1
